"targetUrl","httpStatus","sourcePages","sourceRouteCategories","targetRouteCategory","internal","publicationClass","targetHostname","targetPath","targetPathPrefix","sourceEvidenceCollections","repositoryExactPathExists","repositoryCandidates","caseMismatch","incorrectRelativePath","missingExtension","movedToKnownEvidencePath","retiredSharePointTenantUrl","historicalMicrosoft365TenantUrl","cloudflareGenerated","intentionallyUnavailableExternalResource","sourceMayBeModified","failureType","proposedRemediation","remediationType","finalClassification","exceptionRationale"
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Search.internal.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-4072d51a-f446ac52.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-46d10bcb-15e063c9.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Search.internal.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Search.psd1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-04d97eba-2b8ebb24.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1b3c1205-d6e745d4.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Search.psd1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Search.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-04d97eba-2b8ebb24.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1b3c1205-d6e745d4.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Search.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Search/index.html","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Search/index.html","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","archive/pre-site-upgrade-20260602/index.html; evidence-library/index.html; evidence-library/preserved-sharepoint/index.html; evidence-library/projects/on-prem-home-lab/infrastructure-validation-2026-07/index.html; evidence/public/index.html; index.html","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references an unavailable path and basename matching is ambiguous; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Security.custom.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-476fb9dd-848ece63.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-993d54cc-8a8d164e.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Security.custom.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Security.internal.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-9a68417e-e3a89742.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-b7bfffae-b247fa33.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Security.internal.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Security.psd1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-8d7b6b55-fc6e48d4.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-ed2d3490-70889c97.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Security.psd1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Security.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-8d7b6b55-fc6e48d4.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-ed2d3490-70889c97.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Security.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Security/index.html","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Security/index.html","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","archive/pre-site-upgrade-20260602/index.html; evidence-library/index.html; evidence-library/preserved-sharepoint/index.html; evidence-library/projects/on-prem-home-lab/infrastructure-validation-2026-07/index.html; evidence/public/index.html; index.html","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references an unavailable path and basename matching is ambiguous; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Sites.custom.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-54b44611-f8630511.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-9a8af4a9-7be34494.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Sites.custom.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Sites.internal.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-172e6b00-d01cb819.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-198cffb1-07cbb3ac.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Sites.internal.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Sites.psd1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-6be8c7f8-3f398232.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-77581a7e-df50588d.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Sites.psd1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Sites.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-6be8c7f8-3f398232.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-77581a7e-df50588d.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Sites.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Sites/index.html","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Sites/index.html","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","archive/pre-site-upgrade-20260602/index.html; evidence-library/index.html; evidence-library/preserved-sharepoint/index.html; evidence-library/projects/on-prem-home-lab/infrastructure-validation-2026-07/index.html; evidence/public/index.html; index.html","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references an unavailable path and basename matching is ambiguous; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Teams.custom.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-4f587e45-7285e7fd.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-9064bad2-46459824.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Teams.custom.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Teams.internal.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-395df185-de32bf7b.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-cd49db04-a315d8e0.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Teams.internal.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Teams.psd1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-136c7c0c-0b1f6fdf.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-cf7ba2c1-7c0ede1e.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Teams.psd1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Teams.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-136c7c0c-0b1f6fdf.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-cf7ba2c1-7c0ede1e.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Teams.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Teams/index.html","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Teams/index.html","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","archive/pre-site-upgrade-20260602/index.html; evidence-library/index.html; evidence-library/preserved-sharepoint/index.html; evidence-library/projects/on-prem-home-lab/infrastructure-validation-2026-07/index.html; evidence/public/index.html; index.html","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references an unavailable path and basename matching is ambiguous; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Users.Actions.custom.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-813ba7a3-72d594d4.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-f12979c2-b76dcc87.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Users.Actions.custom.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Users.Actions.internal.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-7e20af1c-f02326ef.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-b804f444-4ffd455f.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Users.Actions.internal.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Users.Actions.psd1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-2adc2665-fbff6736.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-ee266900-ccd45586.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Users.Actions.psd1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Users.Actions.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-2adc2665-fbff6736.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-ee266900-ccd45586.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Users.Actions.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Users.Actions/index.html","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Users.Actions/index.html","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","archive/pre-site-upgrade-20260602/index.html; evidence-library/index.html; evidence-library/preserved-sharepoint/index.html; evidence-library/projects/on-prem-home-lab/infrastructure-validation-2026-07/index.html; evidence/public/index.html; index.html","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references an unavailable path and basename matching is ambiguous; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Users.Functions.custom.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-d9af4580-509ab16a.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-f279b0df-db85d270.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Users.Functions.custom.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Users.Functions.internal.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-14baa14f-a68da17d.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-2363ffcb-46b093d0.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Users.Functions.internal.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Users.Functions.psd1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-5084c69d-83cf66cd.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-fe24c098-a75f4f80.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Users.Functions.psd1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Users.Functions.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-5084c69d-83cf66cd.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-fe24c098-a75f4f80.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Users.Functions.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Users.Functions/index.html","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Users.Functions/index.html","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","archive/pre-site-upgrade-20260602/index.html; evidence-library/index.html; evidence-library/preserved-sharepoint/index.html; evidence-library/projects/on-prem-home-lab/infrastructure-validation-2026-07/index.html; evidence/public/index.html; index.html","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references an unavailable path and basename matching is ambiguous; source bytes must remain unchanged."
