evidence_id,source_repository,source_commit,source_path,public_path,wrapper_path,source_sha256,source_size,public_sha256,public_size,evidence_type,primary_technology,technology_relationships,logical_destination,publication_classification,supported_claims,collection_context
"m365-preserved-sharepoint-7a375e61d3c6c990","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/Change-Scripts-Used-20260223-0741-56e263e1.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Change-Scripts-Used-20260223-0741-56e263e1.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/Change-Scripts-Used-20260223-0741-56e263e1.html","6015270367800ae06e281d53556b84b902ce792d70c2b6cd66077c5d7d8be862","2561","a954494d0aa0b6046d14ddfd482df88629ae752803ae099ea612a668d6d7a6c9","3203","exports","sharepoint","sharepoint|tenant-administration","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/Change-Scripts-Used-20260223-0741-56e263e1.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-7b097da6a9ead280","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Change-Architecture/Change-Architecture-Overview-20260223-0427-135740b7.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Change-Architecture/Change-Architecture-Overview-20260223-0427-135740b7.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Change-Architecture/Change-Architecture-Overview-20260223-0427-135740b7.html","c0fdd1c17aad56e16fe4b9495cd66ac2491848dcbde325c01865461fd65c6048","2623","44eb6bcd3f899ecea3a3f23b3259e47a2fbcf2d3fac7f6164a61cb5aa0c2ff60","3293","exports","sharepoint","sharepoint|tenant-administration","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Change-Architecture/Change-Architecture-Overview-20260223-0427-135740b7.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-7b0b155d71725904","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-fcd00b88-536bd43f.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-fcd00b88-536bd43f.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-fcd00b88-536bd43f.html","4b5b48a1b18a94037b6bcc8bc0ba600a02d1038d000ac860d7b2b322d0518d81","762","c90ef4d1daed8e5965f96013d885751030d8cabd3e0d59fc26271cb5d2447984","1567","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-fcd00b88-536bd43f.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-7b64c04ed1777f19","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-350d900f-2179580e.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-350d900f-2179580e.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-350d900f-2179580e.html","5291e672737ebe4f3172267186f172c49412334a7ad946ddadbb43d682940aae","758","65975c402fdb2d6b060ba4368671a97096326bc6d85a99e39436d1821211f1d3","1593","exports","sharepoint","sharepoint|entra-id|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-350d900f-2179580e.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-7beb71bd19589afd","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-20260511161054-c1e19719.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-20260511161054-c1e19719.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-20260511161054-c1e19719.html","e1fc4c3949a301fe3ce4839718414168f741065d67220be3c4280d97f41da210","2367","934238bb2a845b1f7afe89128198a478fe90fac0ed13579dbeb8adf15320d299","4084","exports","sharepoint","sharepoint|entra-id","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-20260511161054-c1e19719.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-7c88fa19153381fc","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-3605a097-3279e1b3.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-3605a097-3279e1b3.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-3605a097-3279e1b3.html","1a4791c1b6621c465312aae8d5589da87de256599c1c0d37d9cc3ae0b455e2ee","1000","7f1c48a9c18f756a32bda595458515f6a22fee19be4884869dfedf51aba26698","2560","exports","sharepoint","sharepoint|teams|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-3605a097-3279e1b3.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-7cc25b929e927353","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-0e821c86-fa934582.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-0e821c86-fa934582.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-0e821c86-fa934582.html","d46f7a5936763abfe30ef2f41b9effd6a0e385d2a70138994ae7c632f4b430f0","772","776b63e2b5dc10c143be48a1b5d2552b64bb3cae0a2a20ed0e49212859e10cfe","1614","exports","sharepoint","sharepoint|entra-id|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-0e821c86-fa934582.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-7d0da49a9e0b11b8","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/Change-Power-Platform-20260223-0427-cfa842e3.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Change-Power-Platform-20260223-0427-cfa842e3.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/Change-Power-Platform-20260223-0427-cfa842e3.html","90c646cec26ae6aee9b17ded304ad7a29619555c9de3a57d2cff3891fceedb86","2574","133d75d76c3906e657d3fa9e372963d634ac851bf67e12f5f896b7485bcdf033","3220","exports","sharepoint","sharepoint|tenant-administration","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/Change-Power-Platform-20260223-0427-cfa842e3.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-7d69908728433564","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-87502b62-56e07878.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-87502b62-56e07878.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-87502b62-56e07878.html","8df49d486e2f738f0de7647cf046c9ede968ac4e85d1340f862a98c3143f4daf","726","deec74a85292f002c1517836348dfd2ecc4b770b2b7d08a8d74ce066b25aea77","1545","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-87502b62-56e07878.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-7d8ee56f3fe3644f","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-20260511161120-0bfe56fe.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-20260511161120-0bfe56fe.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-20260511161120-0bfe56fe.html","640ff175dd814c80bad7e859da0db5211ac5739610fdd67c9819eb51a6c0a74f","745","341f8d5e94dd2d93957cfddb4f6ca2d878b46168f88bbba4e29fa8c178a50a44","1836","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-20260511161120-0bfe56fe.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-7d98fecebc59c4c1","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-1c2ce4ca-313617b7.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1c2ce4ca-313617b7.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-1c2ce4ca-313617b7.html","f2a6baed0843058c897e9a30373f51a220f7e192e14f8b1d02008648f1b212e5","752","1216ef37663f9e14c523ea762e082a8285d670e116de1deca1679a939274e20c","1584","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-1c2ce4ca-313617b7.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-7da585d55a3c796e","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-f07714bc-a6cd190c.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-f07714bc-a6cd190c.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-f07714bc-a6cd190c.html","a521b2abc1625b75be095f494ef3f5b0809ca116c0fc4b3f94a8da2d491ff07e","730","7a81a9d5fe2bcee1dc410b8127bde4fbce117c33b4af4e7e65c44df0e0d099fc","1551","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-f07714bc-a6cd190c.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-7db1a80801f1d5a8","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-9a68417e-e3a89742.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-9a68417e-e3a89742.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-9a68417e-e3a89742.html","230a4723692425e57ef2136097070582088bd6ca61be911c6c25f8ca10ff107d","762","ec48f2b2437d9d4e58f2fbb2d9aaff44eb758dcefe61ff5fab3aa73c5ac765ed","1575","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-9a68417e-e3a89742.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-7e1c3776f9488399","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-87fc6e82-c57cdd9a.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-87fc6e82-c57cdd9a.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-87fc6e82-c57cdd9a.html","838e71a71672d62e8f3dd8a25e2a148f18bb83fc951f7a50fd69cb09b8a75c52","838","3f4dd2d3755026f99b778b302ca0f3937ce07b1f9281fc25f7b225d2794c21c7","1643","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-87fc6e82-c57cdd9a.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-7e9817cfbbe45a53","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-7ca4acaf-ff015587.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-7ca4acaf-ff015587.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-7ca4acaf-ff015587.html","cb51a13df29861d109f3c45be0c23de022232469ae12e8e1f5bd9a424226c633","1525","af3124547d924fc1fc8b3ac99713996fa08891cabff809fb515340c4e6bbf636","2871","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-7ca4acaf-ff015587.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-7f07f1d7f8495fc8","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-961ac239-83ea9ed1.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-961ac239-83ea9ed1.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-961ac239-83ea9ed1.html","0e5b3d6cb167f658403164aa5142e0cfd63049a1fde6620e9610481a959b0042","638","6521c33dd15eee19ad71b83c07d3459cca40ab4c09e1c3241a337a24fbd92029","1564","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-961ac239-83ea9ed1.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-7f77a754bdb9f7c2","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/Security-Baselines-1cfff7f1.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Security-Baselines-1cfff7f1.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/Security-Baselines-1cfff7f1.html","a01c1bd051ad9a21069b37d196da2f2405e326c2572507f9ed0409d31742ec59","2996","fe85a6d89a8634fe19af96a05eaa43d187db06b1b233cbd81c8ca7ad4c4d66d7","3599","exports","sharepoint","sharepoint|security-compliance|automation|tenant-administration","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/Security-Baselines-1cfff7f1.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-7f7c52554fad3508","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-2c5379e7-2b347470.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-2c5379e7-2b347470.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-2c5379e7-2b347470.html","b254c56d60f6c182693e251ae9beac23fd70dae799ddbab469948b23829de08f","830","47b0df6625461edd0df5ea0e23eb1acf8de357323d46444fde6c01136f5e2ae0","1643","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-2c5379e7-2b347470.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-800f43d92684f873","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/Change-Scripts-Used-20260223-0741-20260511161110-e687ea36.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Change-Scripts-Used-20260223-0741-20260511161110-e687ea36.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/Change-Scripts-Used-20260223-0741-20260511161110-e687ea36.html","6015270367800ae06e281d53556b84b902ce792d70c2b6cd66077c5d7d8be862","2561","6ed9f6248ece15135a0574e3c749ac1ada17a55c4d6745a441428af025bfdf08","3218","exports","sharepoint","sharepoint|tenant-administration","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/Change-Scripts-Used-20260223-0741-20260511161110-e687ea36.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-807333052a64be9d","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-161c1795-cfb17141.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-161c1795-cfb17141.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-161c1795-cfb17141.html","c49f63f75e45c0cf21eaae93e29ad2c4a50a1352f348a95407323dd7c8980955","786","5cfcb19ea97db6f96e2962e0647dd0665ce2abc96396d0b977029c0ddf2f7d53","1599","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-161c1795-cfb17141.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-81204ca407d6a25f","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/Scripts-Used-20260511161111-2ef24c5d.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Scripts-Used-20260511161111-2ef24c5d.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/Scripts-Used-20260511161111-2ef24c5d.html","b4446cb6786eb14b50f125b8e52e235feb48f598fb34c1a638b33ff1ab72c680","7571","0e0eaede1a9ae4e93aaca844379e14766949ba33d43955fa4d18d395e9c8ec79","11691","exports","sharepoint","sharepoint|tenant-administration","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/Scripts-Used-20260511161111-2ef24c5d.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-81bb285d1340b19d","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/Change-Identity-20260307-0200-69e183ea.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Change-Identity-20260307-0200-69e183ea.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/Change-Identity-20260307-0200-69e183ea.html","79810246efaa7e1a840acf7b2531b2203133e8246e68ce5f980de0e9018325e2","2666","4c344a4563c53197bfff534069b1776ee58e935c6a698dc9082dad28809c7c19","3308","exports","sharepoint","sharepoint|entra-id|tenant-administration","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/Change-Identity-20260307-0200-69e183ea.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-81d74b75ae1f3cdc","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-0da36ea2-199ac162.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-0da36ea2-199ac162.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-0da36ea2-199ac162.html","e1761703b1d9bad8277e90652ad3261e6c8f0703b871230b383c0cdf9f384355","834","67470ecc27082d4aa140a80e55af091da451b5b159fb4476a326405e29f88521","1647","exports","sharepoint","sharepoint|entra-id|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-0da36ea2-199ac162.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-82b3f8c4ebb38a42","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-6275a116-c1d65a7e.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-6275a116-c1d65a7e.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-6275a116-c1d65a7e.html","d45bd7b5a83db101f1a1ebad33e75f189d38a3f210988bad32e0111a65fd11cc","992","440623dd4ca59bb29d16f865db3f693824bac975bd5f8c4aeb7ae911d322efa0","2564","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-6275a116-c1d65a7e.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-82d8d9eeb829ab87","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Change-Architecture/Change-Architecture-20260306-0200-20260511161108-8d37dbb3.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Change-Architecture/Change-Architecture-20260306-0200-20260511161108-8d37dbb3.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Change-Architecture/Change-Architecture-20260306-0200-20260511161108-8d37dbb3.html","8009786ce0e11443e35f0ae7eb54cb178bdda56affe792c6edc3331907cb276c","2726","aeaf9271d99219ff528dcbb4d568434091da7ae070a37ab3266319cc2b6e0233","3408","exports","sharepoint","sharepoint|tenant-administration","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Change-Architecture/Change-Architecture-20260306-0200-20260511161108-8d37dbb3.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-83bd2c94392eca32","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-bc9b3cd4-5f1f5ad4.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-bc9b3cd4-5f1f5ad4.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-bc9b3cd4-5f1f5ad4.html","8555341404077a201d4c6949ceeaa60aeb7a8f469aaf8e7afd00dea4c6687e35","730","1abcb6160f8b1ff4600792791bcdc7ab3d77788333e5aa02e1e099534ea11f7f","1551","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-bc9b3cd4-5f1f5ad4.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-841ed9593b9d0854","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-20260511161119-a2a6354f.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-20260511161119-a2a6354f.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-20260511161119-a2a6354f.html","82715fbe44bc02929c1f07d4d52d9c3f2332da439eb81b3dc3b03a09a1be4bc4","654","957e566231351b729adb2aeda9a616a4eefe3eefed3924692dcaf9694acbc4ef","1594","exports","sharepoint","sharepoint|teams|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-20260511161119-a2a6354f.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
